tconst,title_type,primary_title,alternate_title,is_adult,start_year,end_year,run_time_minutes,genres
tt0094040,tvMovie,Still Crazy Like a Fox,Still Crazy Like a Fox,0,1987,,93,"Drama,Thriller"
tt0094275,tvEpisode,Visitors,Visitors,0,1987,,89,Drama
tt0094317,movie,White Mischief,White Mischief,0,1987,,107,"Crime,Drama,Mystery"
tt0094336,movie,Withnail and I,Withnail & I,0,1987,,107,"Comedy,Drama"
tt0094347,movie,The Year My Voice Broke,The Year My Voice Broke,0,1987,,103,"Drama,Romance"
tt0094362,tvEpisode,Young Harry Houdini,Young Harry Houdini,0,1987,,120,"Adventure,Drama,Family"
tt0094417,tvSeries,Andy Capp,Andy Capp,0,1988,,30,Comedy
tt0094435,tvMiniSeries,Christabel,Christabel,0,1988,,149,"Biography,Drama"
tt0094545,tvMiniSeries,Shadow of the Noose,Shadow of the Noose,0,1989,,,"Crime,Drama"
tt0094565,tvSeries,This Is David Lander,This Is David Lander,0,1988,1988,30,Comedy
tt0094576,tvMiniSeries,A Very British Coup,A Very British Coup,0,1988,1988,148,Drama
tt0094611,tvMiniSeries,Act of Betrayal,Act of Betrayal,0,1988,1988,240,"Drama,Thriller"
tt0094616,tvMovie,The Face of Trespass,An Affair in Mind,0,1988,,90,"Crime,Drama,Mystery"
tt0094708,tvMovie,Ballroom,Ballroom,0,1988,,,Drama
tt0094754,tvMovie,Blackadder's Christmas Carol,Blackadder's Christmas Carol,0,1988,,43,"Comedy,History"
tt0094791,tvMiniSeries,The Bourne Identity,The Bourne Identity,0,1988,1988,93,"Action,Adventure,Drama"
tt0094891,tvMiniSeries,Codename: Kyril,Codename: Kyril,0,1988,1988,208,"Drama,Thriller"
tt0094907,movie,Consuming Passions,Consuming Passions,0,1988,,98,Comedy
tt0095158,tvEpisode,The Firm,The Firm,0,1989,,70,Drama
tt0095243,movie,Gorillas in the Mist,Gorillas in the Mist: The Story of Dian Fossey,0,1988,,129,"Biography,Drama"
tt0095252,tvMovie,The Great Escape II: The Untold Story,The Great Escape II: The Untold Story,0,1988,,178,"Action,Adventure,Drama"
tt0095298,movie,Hidden City,Hidden City,0,1987,,108,"Mystery,Thriller"
tt0095330,tvMovie,The Hound of the Baskervilles,The Hound of the Baskervilles,0,1988,,105,"Crime,Drama,Mystery"
tt0095388,tvMiniSeries,Jack the Ripper,Jack the Ripper,0,1988,1988,91,"Crime,Drama,Mystery"
tt0095401,tvMovie,Riders,Riders,0,1993,,199,Drama
tt0095537,tvMovie,London's Burning,London's Burning,0,1986,,120,Drama
tt0095553,tvEpisode,Loving Hazel,Loving Hazel,0,1989,,,Drama
tt0095782,tvMiniSeries,The One Game,The One Game,0,1988,1988,50,Thriller
tt0095804,tvMovie,Out of the Shadows,Out of the Shadows,0,1988,,105,Thriller
tt0095823,movie,Paris by Night,Paris by Night,0,1988,,103,"Drama,Thriller"
tt0095827,movie,Pascali's Island,Pascali's Island,0,1988,,104,Drama
tt0096180,movie,Stormy Monday,Stormy Monday,0,1988,,93,"Crime,Drama,Music"
tt0096189,movie,A Summer Story,A Summer Story,0,1988,,95,"Drama,Romance"
tt0096405,movie,Vroom,Vroom,0,1990,,89,"Drama,Romance"
tt0096416,movie,War Requiem,War Requiem,0,1989,,92,"Drama,War"
tt0096464,movie,A World Apart,A World Apart,0,1988,,113,Drama
tt0096540,tvMiniSeries,Bangkok Hilton,Bangkok Hilton,0,1989,1989,90,"Drama,Thriller"
tt0096548,tvSeries,Blackadder Goes Forth,Blackadder Goes Forth,0,1989,1989,30,"Comedy,War"
tt0096568,tvSeries,Dolphin Cove,Dolphin Cove,0,1989,1989,60,Adventure
tt0096584,tvMiniSeries,First Born,First Born,0,1988,1988,150,"Drama,Sci-Fi"
tt0096601,tvMiniSeries,Great Expectations,Great Expectations,0,1989,1989,303,Drama
tt0096656,tvMiniSeries,Mother Love,Mother Love,0,1989,1989,220,"Drama,Thriller"
tt0096657,tvSeries,Mr. Bean,Mr. Bean,0,1990,1995,25,"Comedy,Family"
tt0096700,tvSeries,Snakes and Ladders,Snakes and Ladders,0,1989,1989,,"Comedy,Sci-Fi"
tt0096764,movie,The Adventures of Baron Munchausen,The Adventures of Baron Munchausen,0,1988,,126,"Adventure,Comedy,Fantasy"
tt0096818,movie,The Angry Earth,The Angry Earth,0,1989,,107,Drama
tt0097015,tvMovie,Miss Marple: A Caribbean Mystery,Miss Marple: A Caribbean Mystery,0,1989,,104,"Crime,Drama,Mystery"
tt0097040,tvMovie,Chameleons,Chameleons,0,1989,,90,"Action,Comedy"
tt0097088,tvMovie,"Columbo: Rest in Peace, Mrs. Columbo","Columbo: Rest in Peace, Mrs. Columbo",0,1990,,98,"Crime,Drama,Mystery"
tt0097108,movie,"The Cook, the Thief, His Wife & Her Lover","The Cook, the Thief, His Wife & Her Lover",0,1989,,124,"Crime,Drama"
tt0097157,tvMovie,Dark Holiday,Dark Holiday,0,1989,,100,"Drama,Thriller"
tt0097199,tvMovie,Dick Francis: Blood Sport,Dick Francis: Blood Sport,0,1989,,89,"Crime,Drama,Mystery"
tt0097200,tvMovie,Dick Francis: In the Frame,Dick Francis: In the Frame,0,1989,,96,"Comedy,Crime,Drama"
tt0097201,tvMovie,Dick Francis: Twice Shy,Dick Francis: Twice Shy,0,1989,,,"Crime,Drama,Mystery"
tt0097352,tvMovie,The Fifteen Streets,The Fifteen Streets,0,1989,,104,"Drama,History,Romance"
tt0097417,movie,Seven Minutes,Georg Elser - Einer aus Deutschland,0,1989,,97,"Drama,History,Thriller"
tt0097446,tvMovie,Goldeneye,Goldeneye,0,1989,,105,Biography
tt0097491,tvEpisode,Heartland,Heartland,0,1989,,89,Drama
tt0097531,movie,How to Get Ahead in Advertising,How to Get Ahead in Advertising,0,1989,,90,"Comedy,Fantasy"
tt0097576,movie,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,0,1989,,127,"Action,Adventure"
tt0097633,tvMovie,Just Another Secret,Just Another Secret,0,1989,,100,"Action,Thriller"
tt0097667,movie,Killing Dad or How to Love Your Mother,Killing Dad or How to Love Your Mother,0,1989,,89,Comedy
tt0097668,movie,King of the Wind,King of the Wind,0,1989,,103,Adventure
tt0097706,tvMovie,The Lady Forgets,The Lady Forgets,0,1989,,100,"Drama,Mystery"
tt0097763,tvEpisode,Living with Dinosaurs,Living with Dinosaurs,0,1989,,47,"Comedy,Family,Fantasy"
tt0097822,tvEpisode,The Man from the Pru,The Man from the Pru,0,1990,,,Drama
tt0097847,tvEpisode,A Master of the Marionettes,A Master of the Marionettes,0,1989,,90,Drama
tt0097891,movie,The Misadventures of Mr. Wilt,Wilt,0,1989,,92,"Comedy,Crime"
tt0097933,tvMovie,Murderers Among Us: The Simon Wiesenthal Story,Murderers Among Us: The Simon Wiesenthal Story,0,1989,,160,"Biography,Drama,War"
tt0098160,movie,The Rachel Papers,The Rachel Papers,0,1989,,95,"Comedy,Drama,Romance"
tt0098310,tvMovie,The Shell Seekers,The Shell Seekers,0,1989,,102,Drama
tt0098622,movie,Warlock,Warlock,0,1989,,103,"Action,Fantasy,Horror"
tt0098677,short,Work Experience,Work Experience,0,1989,,11,"Comedy,Short"
tt0098695,tvSeries,Young Charlie Chaplin,Young Charlie Chaplin,0,1989,1989,160,"Biography,Comedy,Drama"
tt0098765,tvSeries,The Case-Book of Sherlock Holmes,The Case-Book of Sherlock Holmes,0,1991,1993,50,"Crime,Drama,Mystery"
tt0098766,tvSeries,Chancer,Chancer,0,1990,1991,55,"Crime,Drama,Mystery"
tt0098874,tvSeries,Nightingales,Nightingales,0,1990,,25,Comedy
tt0098889,tvSeries,Chillers,Chillers,0,1990,1990,53,"Drama,Fantasy,Horror"
tt0099003,tvEpisode,Aimée,Aimée,0,1991,,90,Drama
tt0099152,tvSeries,Blood Rights,Blood Rights,0,1990,,55,
tt0099222,tvEpisode,Carmilla,Carmilla,0,1989,,51,"Drama,Fantasy,Horror"
tt0099238,movie,Separate Bedrooms,Chambre à part,0,1989,,93,Comedy
tt0099322,tvMovie,Crossing to Freedom,Crossing to Freedom,0,1989,,100,"Drama,War"
tt0099356,tvMovie,A Dangerous Man,A Dangerous Man: Lawrence After Arabia,0,1992,,107,"Adventure,Biography,Drama"
tt0099362,video,Dark Romances Vol. 2,Dark Romances Vol. 2,0,1990,,,"Horror,Romance"
tt0099389,movie,December Bride,December Bride,0,1990,,88,Drama
tt0099501,tvMiniSeries,The Endless Game,The Endless Game,0,1989,1989,123,"Drama,Mystery,Thriller"
tt0099566,movie,The Field,The Field,0,1990,,107,"Drama,Thriller"
tt0099594,movie,Fools of Fortune,Fools of Fortune,0,1990,,109,"Drama,Romance"
tt0099695,tvMovie,The Grasscutter,The Grasscutter,0,1988,,102,Crime
tt0099698,tvMiniSeries,The Gravy Train,The Gravy Train,0,1990,1990,,Comedy
tt0099726,movie,Hamlet,Hamlet,0,1990,,135,Drama
tt0099762,movie,Henry & June,Henry & June,0,1990,,136,"Biography,Drama"
tt0099765,tvMiniSeries,Heroes II: The Return,Heroes II: The Return,0,1991,1991,240,"Drama,War"
tt0099768,movie,Hidden Agenda,Hidden Agenda,0,1990,,108,"Drama,Thriller"
tt0099854,tvMovie,The Investigation: Inside a Terrorist Bombing,The Investigation: Inside a Terrorist Bombing,0,1990,,105,"Crime,Drama"
tt0100024,movie,Life Is Sweet,Life Is Sweet,0,1990,,103,"Comedy,Drama"
tt0100056,tvMovie,Lorna Doone,Lorna Doone,0,1990,,87,"Drama,Romance"
tt0100126,tvMovie,Max and Helen,Max and Helen,0,1990,,100,"Drama,Romance,War"
tt0100196,movie,Mountains of the Moon,Mountains of the Moon,0,1990,,136,"Adventure,Drama,History"
tt0100216,tvEpisode,The Mysterious Affair at Styles,The Mysterious Affair at Styles,0,1990,,103,"Crime,Drama,Mystery"
tt0100257,tvMovie,Night of the Fox,Night of the Fox,0,1990,,200,"Adventure,Drama,Thriller"
tt0100330,movie,Paper Mask,Paper Mask,0,1990,,105,"Crime,Drama,Fantasy"
tt0100350,tvMovie,Perry Mason: The Case of the Desperate Deception,Perry Mason: The Case of the Desperate Deception,0,1990,,90,"Crime,Drama"
tt0100361,tvMiniSeries,The Phantom of the Opera,The Phantom of the Opera,0,1990,,84,"Drama,Music,Mystery"
tt0100409,short,The Prince and the Pauper,The Prince and the Pauper,0,1990,,25,"Action,Adventure,Animation"
tt0100619,movie,Silent Scream,Silent Scream,0,1990,,85,"Biography,Crime,Drama"
tt0100642,tvEpisode,Small Zones,Small Zones,0,1990,,,Drama
tt0100813,tvMovie,Treasure Island,Treasure Island,0,1990,,132,"Action,Adventure,Crime"
tt0100825,movie,Tusks,Tusks,0,1988,,100,Adventure
tt0100940,movie,Windprints,Windprints,0,1989,,100,"Action,Drama,Thriller"
tt0100953,tvEpisode,Work!,Work!,0,1991,,,Drama
tt0101066,tvMiniSeries,Clarissa,Clarissa,0,1991,1991,156,"Drama,History"
tt0101134,tvSeries,Liquid Television,Liquid Television,0,1991,1994,30,"Animation,Comedy,Crime"
tt0101159,tvSeries,Old Boy Network,Old Boy Network,0,1992,,25,Comedy
tt0101201,tvSeries,So You Think You've Got Troubles,So You Think You've Got Troubles,0,1991,1991,30,Comedy
tt0101208,tvMiniSeries,Strauss Dynasty,Strauss Dynasty,0,1991,,606,"Drama,Music"
tt0101216,tvSeries,Tales from the Poop Deck,Tales from the Poop Deck,0,1992,1992,25,Comedy
tt0101271,tvEpisode,Adam Bede,Adam Bede,0,1992,,102,"Comedy,Crime,Drama"
tt0101300,tvEpisode,Alive and Kicking,Alive and Kicking,0,1991,,95,"Comedy,Crime,Drama"
tt0101594,tvMiniSeries,The Cloning of Joanna May,The Cloning of Joanna May,0,1992,1992,180,Sci-Fi
tt0101679,movie,Dead to the World,Dead to the World,0,1991,,102,"Action,Drama"
tt0101750,tvEpisode,A Doll's House,A Doll's House,0,1992,,140,Drama
tt0101798,movie,Edward II,Edward II,0,1991,,87,"Drama,History,Romance"
tt0101809,movie,Eminent Domain,Eminent Domain,0,1990,,106,"Drama,Thriller"
tt0101811,movie,Enchanted April,Enchanted April,0,1991,,95,Drama
tt0101894,tvEpisode,Flea Bites,Flea Bites,0,1991,,100,Drama
tt0101898,movie,Flirting,Flirting,0,1991,,99,"Drama,Romance"
tt0102012,tvEpisode,Heading Home,Heading Home,0,1991,,88,Drama
tt0102070,movie,Hudson Hawk,Hudson Hawk,0,1991,,100,"Action,Adventure,Comedy"
tt0102111,tvEpisode,In the Border Country,In the Border Country,0,1991,,,Drama
tt0102216,movie,King Ralph,King Ralph,0,1991,,97,"Comedy,Romance"
tt0102236,movie,Fragments: Chronicle of a Vanishing,Krhotine,0,1991,,97,Drama
tt0102250,movie,L.A. Story,L.A. Story,0,1991,,95,"Comedy,Drama,Fantasy"
tt0102290,tvMovie,"Not Mozart: Letters, Riddles and Writs","Not Mozart: Letters, Riddles and Writs",0,1991,,30,Drama
tt0102377,tvMovie,The Maid,Un amour de banquier,0,1990,,84,"Comedy,Romance"
tt0102424,tvEpisode,Means of Evil: Part One,Means of Evil: Part One,0,1991,,50,"Crime,Drama,Mystery"
tt0102447,tvMovie,A Mind to Kill,A Mind to Kill,0,1991,,97,"Crime,Drama,Mystery"
tt0102711,tvEpisode,Prince,Prince,0,1991,,75,"Comedy,Crime,Drama"
tt0102715,tvMovie,Prisoner of Honor,Prisoner of Honor,0,1991,,88,"Biography,Drama"
tt0102797,movie,Robin Hood,Robin Hood,0,1991,,104,"Action,Adventure,Drama"
tt0103003,movie,Suburban Commando,Suburban Commando,0,1991,,90,"Action,Comedy,Sci-Fi"
tt0103062,tvEpisode,Tell Me That You Love Me,Tell Me That You Love Me,0,1991,,98,"Comedy,Crime,Drama"
tt0103235,tvMovie,The War That Never Ends,The War That Never Ends,0,1991,,70,Drama
tt0103391,tvSeries,Covington Cross,Covington Cross,0,1992,1992,60,"Adventure,History"
tt0103425,tvSeries,Going to Extremes,Going to Extremes,0,1992,1993,60,"Comedy,Drama"
tt0103427,tvSeries,Gone to Seed,Gone to Seed,0,1992,1992,50,"Comedy,Drama"
tt0103489,tvSeries,"Me, You and Him","Me, You and Him",0,1992,,30,Comedy
tt0103553,tvSeries,Specials,Specials,0,1991,,50,
tt0103563,tvMiniSeries,Tell Tale Hearts,Tell Tale Hearts,0,1992,,45,
tt0103644,movie,Alien³,Alien³,0,1992,,114,"Action,Horror,Sci-Fi"
tt0103758,tvEpisode,Bad Girl,Bad Girl,0,1992,,,Drama
tt0103822,tvEpisode,Black and Blue,Black and Blue,0,1992,,,"Comedy,Crime,Drama"
tt0103826,tvMiniSeries,The Blackheath Poisonings,The Blackheath Poisonings,0,1992,1992,,"Crime,Drama,History"
tt0103874,movie,Bram Stoker's Dracula,Bram Stoker's Dracula,0,1992,,128,"Fantasy,Horror,Romance"
tt0103998,movie,Freelance,Freelance,0,1970,,91,Crime
tt0104036,movie,The Crying Game,The Crying Game,0,1992,,112,"Crime,Drama,Romance"
tt0104040,movie,The Cutting Edge,The Cutting Edge,0,1992,,101,"Comedy,Drama,Romance"
tt0104177,movie,Elenya,Elenya,0,1992,,87,"Drama,War"
tt0104252,movie,30 Door Key,30 Door Key,0,1991,,90,Drama
tt0104286,tvMovie,Fool's Gold: The Story of the Brink's-Mat Robbery,Fool's Gold: The Story of the Brink's-Mat Robbery,0,1993,,93,"Crime,Drama"
tt0104294,tvMiniSeries,Frankie's House,Frankie's House,0,1992,1992,185,"Biography,Drama,War"
tt0104348,movie,Glengarry Glen Ross,Glengarry Glen Ross,0,1992,,100,"Crime,Drama,Mystery"
tt0104666,tvMiniSeries,Lady Chatterley,Lady Chatterley,0,1993,1993,52,"Drama,Romance"
tt0104691,movie,The Last of the Mohicans,The Last of the Mohicans,0,1992,,112,"Action,Adventure,Drama"
tt0104762,movie,The Lounge People,The Lounge People,0,1991,,,Comedy
tt0104930,tvMovie,Mrs. 'Arris Goes to Paris,Mrs. 'Arris Goes to Paris,0,1992,,92,Drama
tt0104991,tvEpisode,Death at the Bar,Death at the Bar,0,1993,,98,"Crime,Drama,Mystery"
tt0105112,movie,Patriot Games,Patriot Games,0,1992,,117,"Action,Thriller"
tt0105150,movie,The Playboys,The Playboys,0,1992,,117,"Drama,Romance"
tt0105151,movie,The Player,The Player,0,1992,,124,"Comedy,Crime,Drama"
tt0105238,tvSeries,Resnick: Lonely Hearts,Resnick: Lonely Hearts,0,1992,,50,
tt0105344,movie,Secrets,Secrets,0,1992,,92,"Drama,Music"
tt0105355,tvMovie,A Sense of History,A Sense of History,0,1992,,25,"Comedy,Drama"
tt0105663,tvEpisode,Twelfth Night,Twelfth Night,0,1992,,26,"Adventure,Animation,Comedy"
tt0105668,movie,Two Mikes Don't Make a Wright,Two Mikes Don't Make a Wright,0,1993,,80,"Comedy,Documentary"
tt0105721,movie,La valle di pietra,La valle di pietra,0,1992,,102,Drama
tt0105790,movie,Waterland,Waterland,0,1992,,95,"Drama,Mystery"
tt0105985,tvSeries,Demob,Demob,0,1993,1993,50,"Comedy,Drama"
tt0106060,tvMovie,The Man Who Cried,The Man Who Cried,0,1993,,157,Drama
tt0106074,tvMiniSeries,Mr. Wroe's Virgins,Mr. Wroe's Virgins,0,1993,1993,50,"Drama,History"
tt0106084,tvSeries,Alleyn Mysteries,Alleyn Mysteries,0,1990,1994,,"Crime,Drama,Mystery"
tt0106138,tvSeries,Soldier Soldier,Soldier Soldier,0,1991,1997,50,Drama
tt0106145,tvSeries,Star Trek: Deep Space Nine,Star Trek: Deep Space Nine,0,1993,1999,45,"Action,Adventure,Drama"
tt0106183,tvMiniSeries,"You, Me and It","You, Me and It",0,1993,1993,55,"Comedy,Drama"
tt0106226,movie,The Age of Innocence,The Age of Innocence,0,1993,,139,"Drama,Romance"
tt0106356,tvMovie,Barbarians at the Gate,Barbarians at the Gate,0,1993,,107,"Biography,Comedy,Drama"
tt0106402,movie,Beyond Bedlam,Beyond Bedlam,0,1994,,89,"Comedy,Horror,Mystery"
tt0106508,short,Calliope,Calliope,0,1994,,15,Short
tt0106537,movie,Century,Century,0,1993,,112,"Drama,Romance"
tt0106574,movie,Cijena zivota,Cijena zivota,0,1994,,103,"Drama,War"
tt0106575,tvMovie,Circle of Deceit,Circle of Deceit,0,1993,,,"Drama,Thriller"
tt0106592,tvSeries,Comics,Comics,0,1993,,240,Drama
tt0106638,movie,The Custodian,The Custodian,0,1993,,109,"Drama,Romance"
tt0106657,tvMiniSeries,Dandelion Dead,Dandelion Dead,0,1994,1994,60,"Crime,Drama,Mystery"
tt0106685,movie,Deadly Advice,Deadly Advice,0,1994,,91,"Comedy,Drama"
tt0106961,short,Franz Kafka's It's a Wonderful Life,Franz Kafka's It's a Wonderful Life,0,1993,,23,"Biography,Comedy,Fantasy"
tt0106997,movie,Genghis Cohn,Genghis Cohn,0,1993,,79,"Comedy,Drama"
tt0107042,movie,Shades of Fear,Great Moments in Aviation,0,1994,,93,"Comedy,Drama,Mystery"
tt0107051,tvSeries,Grushko,Grushko,0,1994,1994,161,"Crime,Thriller"
tt0107088,movie,The Hawk,The Hawk,0,1993,,88,"Drama,Thriller"
tt0107141,tvMovie,Hostages,Hostages,0,1992,,96,Drama
tt0107362,movie,Last Action Hero,Last Action Hero,0,1993,,130,"Action,Adventure,Comedy"
tt0107702,movie,The Nostradamus Kid,The Nostradamus Kid,0,1993,,120,"Drama,Romance"
tt0107943,movie,The Remains of the Day,The Remains of the Day,0,1993,,134,"Drama,Romance"
tt0108022,tvEpisode,Safe,Safe,0,1993,,66,Drama
tt0108068,tvEpisode,Seconds Out,Seconds Out,0,1992,,,"Comedy,Crime,Drama"
tt0108079,tvEpisode,Selected Exits,Selected Exits,0,1993,,,Biography
tt0108107,tvEpisode,Sharpe's Eagle,Sharpe's Eagle,0,1993,,100,"Action,Adventure,Drama"
tt0108108,tvEpisode,Sharpe's Rifles,Sharpe's Rifles,0,1993,,102,"Action,Adventure,Drama"
tt0108214,tvEpisode,Emissary,Emissary,0,1993,,90,"Action,Adventure,Drama"
tt0108247,tvEpisode,"Suddenly, Last Summer","Suddenly, Last Summer",0,1993,,82,"Comedy,Drama,Music"
tt0108249,tvEpisode,The Clothes in the Wardrobe,The Clothes in the Wardrobe,0,1993,,79,Drama
tt0108326,tvMovie,Thicker Than Water,Thicker Than Water,0,1993,,140,Thriller
tt0108395,movie,A Troll in Central Park,A Troll in Central Park,0,1994,,76,"Adventure,Animation,Comedy"
tt0108591,tvSeries,A Woman's Guide to Adultery,A Woman's Guide to Adultery,0,1993,,149,Drama
tt0108633,movie,The Young Americans,The Young Americans,0,1993,,103,"Crime,Drama"
tt0108708,tvSeries,Blue Heaven,Blue Heaven,0,1994,1994,30,Comedy
tt0108726,tvMiniSeries,The Cinder Path,The Cinder Path,0,1994,,145,"Drama,Romance,War"
tt0108747,tvSeries,Doctor Finlay,Doctor Finlay,0,1993,1996,60,Drama
tt0108773,tvSeries,Finney,Finney,0,1994,,60,"Crime,Drama,Thriller"
tt0108826,tvSeries,Kavanagh QC,Kavanagh QC,0,1995,2001,75,"Crime,Drama,Mystery"
tt0108855,tvMiniSeries,The Memoirs of Sherlock Holmes,The Memoirs of Sherlock Holmes,0,1994,1994,51,"Crime,Drama,Mystery"
tt0108910,tvSeries,Roughnecks,Roughnecks,0,1994,,50,Drama
tt0108915,tvMiniSeries,Scarlett,Scarlett,0,1994,1994,90,"Drama,Romance"
tt0109279,movie,Black Beauty,Black Beauty,0,1994,,88,"Adventure,Drama,Family"
tt0109294,tvMovie,Blind Justice,Blind Justice,0,1994,,85,"Action,Drama,Western"
tt0109329,movie,Branwen,Branwen,0,1995,,94,Drama
tt0109348,movie,Bullets Over Broadway,Bullets Over Broadway,0,1994,,98,"Comedy,Crime"
tt0109352,movie,A Business Affair,A Business Affair,0,1994,,98,"Comedy,Romance"
tt0109416,tvMovie,Children of the Dark,Children of the Dark,0,1994,,93,Drama
tt0109417,movie,China Moon,China Moon,0,1994,,99,"Crime,Drama,Mystery"
tt0109610,movie,Shortcut to Paradise,Desvío al paraíso,0,1994,,97,Thriller
tt0109737,movie,Newland,Aretz Hadasha,0,1994,,105,Drama
tt0109761,movie,The Surgeon,Exquisite Tenderness,0,1995,,99,"Horror,Thriller"
tt0109769,tvMiniSeries,Family,Family,0,1994,,118,Drama
tt0109779,tvMovie,Fatherland,Fatherland,0,1994,,106,"Drama,Romance,Sci-Fi"
tt0109920,movie,A Good Man in Africa,A Good Man in Africa,0,1994,,94,Comedy
tt0109956,tvMovie,Guinevere,Guinevere,0,1994,,96,"Adventure,Fantasy"
tt0109985,tvMiniSeries,Hard Times,Hard Times,0,1994,1994,100,Drama
tt0110002,tvMovie,Heart of Darkness,Heart of Darkness,0,1993,,100,Drama
tt0110125,movie,The Cold Light of Day,The Cold Light of Day,0,1996,,101,"Drama,Thriller"
tt0110175,tvMovie,Jacob,Jacob,0,1994,,91,"Biography,Crime,Drama"
tt0110213,movie,The Jungle Book,The Jungle Book,0,1994,,111,"Adventure,Family,Fantasy"
tt0110223,movie,Kabloonak,Kabloonak,0,1994,,103,"Adventure,Drama"
tt0110419,tvMovie,MacGyver: Lost Treasure of Atlantis,MacGyver: Lost Treasure of Atlantis,0,1994,,93,"Action,Adventure"
tt0110420,tvMovie,MacGyver: Trail to Doomsday,MacGyver: Trail to Doomsday,0,1994,,93,"Action,Crime,Mystery"
tt0110453,movie,A Man You Don't Meet Every Day,A Man You Don't Meet Every Day,0,1994,,64,"Drama,Romance"
tt0110455,movie,A Man of No Importance,A Man of No Importance,0,1994,,99,"Comedy,Drama"
tt0110483,tvEpisode,Measure for Measure,Measure for Measure,0,1994,,,Drama
tt0110523,tvMovie,A Mind to Murder,A Mind to Murder,0,1995,,101,"Crime,Drama,Mystery"
tt0110631,movie,Nightwatch,Nattevagten,0,1994,,107,Thriller
tt0110656,tvMovie,Next Door,Next Door,0,1994,,95,"Comedy,Drama"
tt0110844,tvMovie,The Plant,The Plant,0,1995,,85,"Drama,Romance"
tt0110889,movie,Priest,Priest,0,1994,,98,"Drama,Romance"
tt0110892,movie,Princess Caraboo,Princess Caraboo,0,1994,,97,"Comedy,Drama,History"
tt0111035,tvMovie,Running Delilah,Running Delilah,0,1993,,97,"Crime,Sci-Fi,Thriller"
tt0111156,tvEpisode,Sharpe's Company,Sharpe's Company,0,1994,,100,"Action,Adventure,Drama"
tt0111157,tvEpisode,Sharpe's Enemy,Sharpe's Enemy,0,1994,,90,"Action,Adventure,Drama"
tt0111158,tvEpisode,Sharpe's Honour,Sharpe's Honour,0,1994,,101,"Action,Adventure,Drama"
tt0111173,movie,Shopping,Shopping,0,1994,,87,"Action,Crime,Drama"
tt0111205,movie,Sister My Sister,Sister My Sister,0,1994,,86,"Drama,Thriller"
tt0111338,short,Syrup,Syrup,0,1994,,11,"Comedy,Short"
tt0111416,movie,This Is the Sea,This Is the Sea,0,1997,,100,"Drama,Romance"
tt0111709,tvEpisode,Wide-Eyed and Legless,Wide-Eyed and Legless,0,1993,,102,"Comedy,Crime,Drama"
tt0111712,movie,Widows' Peak,Widows' Peak,0,1994,,101,"Comedy,Crime,Drama"
tt0111750,tvMovie,The Writing on the Wall,The Writing on the Wall,0,1996,,196,Thriller
tt0111824,tvEpisode,The Zero Imperative,The Zero Imperative,0,1994,,60,"Action,Crime,Drama"
tt0111890,tvSeries,Band of Gold,Band of Gold,0,1995,1997,290,"Crime,Drama"
tt0111918,tvMiniSeries,The Choir,The Choir,0,1995,1995,250,Drama
tt0111988,tvSeries,The Governor,The Governor,0,1995,1996,60,"Crime,Drama"
tt0112109,tvMiniSeries,Oliver's Travels,Oliver's Travels,0,1995,,250,"Adventure,Comedy,Drama"
